Id_INVAS_COMPLETO,Grupo,Orden filogenetico,familia,Nombre cientifico,Ambiente,Origen,Presencia,Estatus,Ficha,Instrumento legal,Enciclovida 2020,enciclovida_id
6302INVAS,Insectos,12,Formicidae,Pachycondyla chinensis,Terrestre,Exótica,Ausente,,,,,279443
6303INVAS,Plantas,4,Poaceae,Pennisetum glaucum,Terrestre,Exótica,Presente,,,,,174943
6304INVAS,Plantas,4,Asteraceae,Soliva sessilis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201479
6306INVAS,Plantas,4,Poaceae,Stenotaphrum secundatum,Terrestre,Nativa,Presente,Invasora,X,Lista oficial invasoras México,,177906
6309INVAS,Plantas,4,Santalaceae,Arceuthobium campylopodum laricis,Terrestre,Exótica,Ausente,,,,,
6310INVAS,Insectos,12,Culicidae,Aedes albopictus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,
6311INVAS,Moluscos,13,Achatinidae,Achatina fulica,Terrestre,Exótica,Ausente,Invasora,,"Lista oficial invasoras México
Plagas bajo vigilancia Senasica 2025",,213553
6312INVAS,Moluscos,13,Strophocheilidae,Megalobulimus oblongus,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,213558
6314INVAS,Otros invertebrados,8,Heterophyidae,Centrocestus formosanus,Dulceacuícola,Exótica,Presente,,,,,134634
6315INVAS,Otros invertebrados,8,Diplostomidae,Posthodiplostomum minimum,Dulceacuícola,Exótica,Presente,,,,,134579
6316INVAS,Otros invertebrados,8,Dactylogyridae,Dactylogyrus extensus,Dulceacuícola,Exótica,Presente,,,,,133735
6317INVAS,Otros invertebrados,8,Bothriocephalidae,Schyzocotyle acheilognathi,Dulceacuícola,Exótica,Presente,,,,,273941
6318INVAS,Otros invertebrados,8,Dactylogyridae,Cichlidogyrus sclerosus,Dulceacuícola,Exótica,Presente,,,,,133690
6319INVAS,Otros invertebrados,8,Dactylogyridae,Cichlidogyrus tilapiae,Dulceacuícola,Exótica,Presente,,,,,133730
6322INVAS,Moluscos,13,Teredinidae,Teredo navalis,Salobre,Exótica,Presente,,,,,55934
6323INVAS,Otros invertebrados,10,Sabellidae,Branchiomma bairdi,Marino,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,48149
6324INVAS,Reptiles,18,Gekkonidae,Hemidactylus mabouia,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,26680
6325INVAS,Peces,16,Channidae,Channa marulius,Dulceacuícola,Exótica,Ausente,Invasora,X,,,256976
6326INVAS,Peces,16,Channidae,Channa striata,Dulceacuícola,Exótica,Se desconoce,Invasora,X,,,
6327INVAS,Peces,16,Channidae,Channa micropeltes,Dulceacuícola,Exótica,Presente confinada,Invasora,,,,37114
6328INVAS,Peces,16,Osphronemidae,Trichopodus trichopterus,Dulceacuícola,Exótica,Presente,Invasora,,,,252478
6330INVAS,Peces,16,Cichlidae,Astronotus ocellatus,Dulceacuícola,Exótica,Presente,Invasora,,,,37121
6331INVAS,Peces,16,Cichlidae,Parachromis managuensis,Dulceacuícola,Exótica,Presente,Invasora,,,,37112
6332INVAS,Peces,16,Cichlidae,Thorichthys meeki,Dulceacuícola,Nativa,Presente,Invasora,,,,30654
6333INVAS,Peces,16,Cichlidae,Amphilophus citrinellus,Dulceacuícola,Exótica,Presente,Invasora,,,,37095
6334INVAS,Peces,16,Cyprinidae,Barbodes semifasciolatus,Dulceacuícola,Exótica,Se desconoce,Invasora,,,,
6335INVAS,Peces,16,Poeciliidae,Poecilia sphenops,Dulceacuícola,Nativa,Presente,Invasora,,,,30088
6336INVAS,Peces,16,Characidae,Astyanax mexicanus,Dulceacuícola,Nativa,Presente,Invasora,,,,28410
6337INVAS,Peces,16,Cyprinidae,Barbonymus schwanefeldii,Dulceacuícola,Exótica,Ausente,Invasora,,,,256977
6338INVAS,Peces,16,Poeciliidae,Poecilia velifera,Dulceacuícola,Nativa,Presente,Invasora,,,,30090
6339INVAS,Peces,16,Serrasalmidae,Piaractus brachypomus,Dulceacuícola,Exótica,Presente,Invasora,,,,252313
6340INVAS,Peces,16,Loricariidae,Panaque nigrolineatus,Dulceacuícola,Exótica,Se desconoce,Invasora,X,,,
6341INVAS,Peces,16,Loricariidae,Rineloricaria parva,Dulceacuícola,Exótica,Ausente,Invasora,,,,256969
6342INVAS,Peces,16,Loricariidae,Hypostomus punctatus,Dulceacuícola,Exótica,Ausente,Invasora,X,,,256975
6343INVAS,Peces,16,Balitoridae,Beaufortia leveretti,Dulceacuícola,Exótica,Se desconoce,Invasora,,,,
6344INVAS,Peces,16,Loricariidae,Pterygoplichthys joselimaianus,Dulceacuícola,Exótica,Presente,Invasora,X,,,37366
6345INVAS,Insectos,12,Tortricidae,Choristoneura fumiferana,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229934
6346INVAS,Insectos,12,Tortricidae,Choristoneura occidentalis,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229935
6347INVAS,Moluscos,13,Limacidae,Deroceras reticulatum,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,55839
6348INVAS,Insectos,12,Erebidae,Lymantria dispar,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020; Lista Plagas en Vigilancia Activa Senasica 2025,,229962
6349INVAS,Arácnidos,12,Phytoptidae,Nalepella ednae,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229909
6350INVAS,Arácnidos,12,Eriophyidae,Epitrimerus pseudotsugae,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229919
6351INVAS,Insectos,12,Erebidae,Orgyia pseudotsugata,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229959
6352INVAS,Insectos,12,Curculionidae,Pissodes strobi,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229945
6353INVAS,Insectos,12,Vespidae,Vespula germanica,Terrestre,Exótica,Ausente,Invasora,X,"Lista oficial invasoras México
NOM-013-SEMARNAT-2020",,229918
6354INVAS,Algas y protoctistas,3,Peronosporaceae,Phytophthora ramorum,Terrestre,Exótica,Ausente,,,,,279348
6355INVAS,Insectos,12,Cecidomyiidae,Contarinia pseudotsugae,Terrestre,Exótica,Presente,Invasora,,,,229882
6356INVAS,Insectos,12,Cecidomyiidae,Contarinia cuniculator,Terrestre,Exótica,Ausente,Invasora,,,,229890
6357INVAS,Insectos,12,Cecidomyiidae,Contarinia constricta,Terrestre,Exótica,Presente,Invasora,,NOM-013-SEMARNAT-2020,,229883
6358INVAS,Insectos,12,Curculionidae,Cylindrocopturus furnissi,Terrestre,Exótica,Ausente,Invasora,,,,229944
6360INVAS,Hongos,1,Diaporthaceae,Diaporthe lokoyae,Terrestre,Exótica,Ausente,,,,,279570
6361INVAS,Hongos,1,Cenangiaceae,Rhabdocline pseudotsugae,Terrestre,Exótica,Ausente,,,,,279583
6362INVAS,Hongos,1,Cenangiaceae,Rhabdocline weirii,Terrestre,Exótica,Ausente,,,,,279584
6363INVAS,Insectos,12,Adelgidae,Adelges piceae,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,
6364INVAS,Hongos,1,Godroniaceae,Grovesiella abieticola,Terrestre,Exótica,Ausente,,,,,279573
6365INVAS,Insectos,12,Cecidomyiidae,Paradiplosis tumifex,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229894
6366INVAS,Insectos,12,Diprionidae,Diprion similis,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229930
6367INVAS,Insectos,12,Tortricidae,Rhyacionia buoliana,Terrestre,Exótica,Ausente,Invasora,,NOM-013-SEMARNAT-2020,,229938
6368INVAS,Insectos,12,Curculionidae,Tomicus piniperda,Terrestre,Exótica,Ausente,Invasora,,NOM-016-SEMARNAT-2013,,257116
6369INVAS,Hongos,1,Cronartiaceae,Cronartium ribicola,Terrestre,Exótica,Presente,Invasora,,,,6570
6370INVAS,Moluscos,13,Thiaridae,Tarebia granifera,Dulceacuícola,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,54893
6371INVAS,Plantas,4,Fabaceae,Ceratonia siliqua,Terrestre,Exótica,Presente,,,,,188421
6372INVAS,Plantas,4,Sapotaceae,Chrysophyllum cainito,Terrestre,Exótica,Presente,,,,,167457
6373INVAS,Plantas,4,Meliaceae,Melia azedarach,Terrestre,Exótica,Presente,Invasora,X,,,165633
6374INVAS,Plantas,4,Pittosporaceae,Pittosporum undulatum,Terrestre,Exótica,Presente,,,,,201368
6375INVAS,Plantas,4,Sapindaceae,Acer palmatum,Terrestre,Exótica,Presente,,,,,201346
6376INVAS,Plantas,4,Sapindaceae,Acer pentaphyllum,Terrestre,Exótica,Presente,,,,,201347
6377INVAS,Plantas,4,Cupressaceae,Cryptomeria japonica,Terrestre,Exótica,Presente,,,,,199018
6378INVAS,Plantas,4,Cupressaceae,Metasequoia glyptostroboides,Terrestre,Exótica,Se desconoce,,,,,
6379INVAS,Plantas,4,Magnoliaceae,Magnolia figo,Terrestre,Exótica,Presente,,,,,201369
6380INVAS,Plantas,4,Rutaceae,Murraya paniculata,Terrestre,Exótica,Presente,,,,,170938
6381INVAS,Plantas,4,Podocarpaceae,Podocarpus macrophyllus,Terrestre,Exótica,Presente,,,,,199000
6382INVAS,Plantas,4,Cupressaceae,Sequoia sempervirens,Terrestre,Exótica,Presente,,,,,201356
6383INVAS,Plantas,4,Nyctaginaceae,Bougainvillea glabra,Terrestre,Exótica,Presente,,,,,165966
6384INVAS,Plantas,4,Buxaceae,Buxus microphylla,Terrestre,Exótica,Presente,Invasora,X,,,163370
6385INVAS,Plantas,4,Myrtaceae,Melaleuca citrina,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,232294
6386INVAS,Plantas,4,Theaceae,Camellia japonica,Terrestre,Exótica,Presente,,,,,200749
6387INVAS,Plantas,4,Malvaceae,Hibiscus rosa-sinensis,Terrestre,Exótica,Presente,,,,,165256
6388INVAS,Plantas,4,Apocynaceae,Nerium oleander,Terrestre,Exótica,Presente,Invasora,X,,,162856
6389INVAS,Plantas,4,Pittosporaceae,Pittosporum tobira,Terrestre,Exótica,Presente,,,,,170512
6390INVAS,Plantas,4,Rosaceae,Pyracantha coccinea,Terrestre,Exótica,Presente,,,,,166875
6391INVAS,Plantas,4,Ericaceae,Rhododendron simsii,Terrestre,Exótica,Presente,,,,,199345
6392INVAS,Plantas,4,Melastomataceae,Pleroma urvilleanum,Terrestre,Exótica,Presente,,,,,278601
6393INVAS,Plantas,4,Rutaceae,Citrus sinensis,Terrestre,Exótica,Presente,,,,,170946
6394INVAS,Plantas,4,Rosaceae,Cydonia oblonga,Terrestre,Exótica,Presente,,,,,170772
6395INVAS,Plantas,4,Juglandaceae,Juglans nigra,Terrestre,Exótica,Presente,,,,,201352
6396INVAS,Plantas,4,Lythraceae,Punica granatum,Terrestre,Exótica,Presente,,,,,170650
6397INVAS,Plantas,4,Rosaceae,Pyrus communis,Terrestre,Exótica,Presente,,,,,170774
6398INVAS,Plantas,4,Arecaceae,Caryota urens,Terrestre,Exótica,Presente,,,,,156537
6399INVAS,Plantas,4,Arecaceae,Dypsis lutescens,Terrestre,Exótica,Presente,Invasora,X,,,275025
6400INVAS,Plantas,4,Arecaceae,Elaeis guineensis,Terrestre,Exótica,Presente,Invasora,,,,157327
6401INVAS,Plantas,4,Arecaceae,Hyophorbe lagenicaulis,Terrestre,Exótica,Presente confinada,,,,,252656
6402INVAS,Plantas,4,Arecaceae,Phoenix roebelenii,Terrestre,Exótica,Presente,,,,,170338
6403INVAS,Plantas,4,Arecaceae,Syagrus romanzoffiana,Terrestre,Exótica,Presente,,,,,194500
6404INVAS,Plantas,4,Arecaceae,Trachycarpus fortunei,Terrestre,Exótica,Presente,,,,,161688
6405INVAS,Plantas,4,Chenopodiaceae,Suaeda vera,Terrestre,Exótica,Se desconoce,,,,,
6406INVAS,Peces,16,Sciaenidae,Sciaenops ocellatus,Salobre,Nativa,Presente,Invasora,X,,,30339
6407INVAS,Aves,19,Psittaculidae,Psittacula krameri,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,37359
6408INVAS,Plantas,4,Asteraceae,Acanthospermum humile,Terrestre,Exótica,Se desconoce,,,,,181523
6409INVAS,Plantas,4,Poaceae,Aegilops caudata,Terrestre,Exótica,Presente,,,,,201341
6410INVAS,Crustáceos,12,Parastacidae,Cherax destructor,Dulceacuícola,Exótica,Se desconoce,Invasora,,,,64584
6411INVAS,Insectos,12,Curculionidae,Hypothenemus hampei,Terrestre,Exótica,Presente,Invasora,,"Lista oficial invasoras México
NOM-002-FITO-2000",,110716
6413INVAS,Arácnidos,12,Tenuipalpidae,Raoiella indica,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,125866
6414INVAS,Plantas,4,Myrtaceae,Eucalyptus camaldulensis,Terrestre,Exótica,Presente,Invasora,X,,,193814
6415INVAS,Plantas,4,Myrtaceae,Eucalyptus cladocalyx,Terrestre,Exótica,Ausente,Invasora,X,,,201430
6416INVAS,Plantas,4,Myrtaceae,Eucalyptus globulus,Terrestre,Exótica,Presente,Invasora,X,,,192560
6417INVAS,Plantas,4,Myrtaceae,Eucalyptus paniculata,Terrestre,Exótica,Ausente,Invasora,X,,,201431
6418INVAS,Plantas,4,Myrtaceae,Eucalyptus sideroxylon,Terrestre,Exótica,Ausente,Invasora,X,,,201432
6419INVAS,Plantas,4,Lamiaceae,Leonotis nepetifolia,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,164494
6420INVAS,Plantas,4,Haloragaceae,Myriophyllum aquaticum,Dulceacuícola,Exótica,Presente,Invasora,,,,164301
6421INVAS,Plantas,4,Apocynaceae,Cryptostegia grandiflora,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,163056
6422INVAS,Plantas,4,Hydrocharitaceae,Egeria densa,Dulceacuícola,Exótica,Presente,Invasora,,,,157317
6424INVAS,Moluscos,13,Viviparidae,Cipangopaludina chinensis,Dulceacuícola,Exótica,Ausente,Invasora,,Lista oficial invasoras México,,230018
6425INVAS,Plantas,4,Cyperaceae,Cyperus papyrus,Dulceacuícola,Exótica,Presente,Invasora,X,,,189961
6426INVAS,Plantas,4,Poaceae,Andropogon gayanus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201333
6427INVAS,Plantas,4,Asphodelaceae,Aloe vera,Terrestre,Exótica,Presente,,,,,155729
6428INVAS,Plantas,4,Aizoaceae,Mesembryanthemum cordifolium,Terrestre,Exótica,Presente,,,,,202316
6429INVAS,Plantas,4,Cannaceae,Canna indica,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,156515
6431INVAS,Algas y protoctistas,3,Rhodomelaceae,Acanthophora spicifera,Marino,Criptogénica,Presente,Invasora,X,,,9781
6433INVAS,Plantas,4,Chenopodiaceae,Chenopodium giganteum,Terrestre,Exótica,Presente,,,,,201329
6434INVAS,Plantas,4,Plantaginaceae,Cymbalaria muralis,Terrestre,Exótica,Presente,,,,,153683
6435INVAS,Plantas,4,Boraginaceae,Cynoglossum amabile,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,154635
6436INVAS,Peces,16,Cyprinidae,Carassius carassius,Dulceacuícola,Exótica,Presente,,,,,37092
6437INVAS,Plantas,4,Plantaginaceae,Digitalis purpurea,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,153684
6438INVAS,Plantas,4,Araliaceae,Hedera helix,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,162898
6439INVAS,Plantas,4,Zingiberaceae,Hedychium coronarium,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,158251
6440INVAS,Plantas,4,Balsaminaceae,Impatiens walleriana,Terrestre,Exótica,Presente,Invasora,X,,,168391
6442INVAS,Peces,16,Pangasiidae,Pangasianodon hypophthalmus,Dulceacuícola,Exótica,Presente,Invasora,,,,37108
6443INVAS,Plantas,4,Malvaceae,Malva,Terrestre,Exótica,Presente,,,,,139357
6446INVAS,Plantas,4,Euphorbiaceae,Mercurialis annua,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201332
6447INVAS,Plantas,4,Oxalidaceae,Oxalis pes-caprae,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,170320
6448INVAS,Plantas,4,Polygonaceae,Persicaria capitata,Terrestre,Exótica,Presente,,,,,201483
6449INVAS,Plantas,4,Polygonaceae,Polygonum nepalense,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201408
6450INVAS,Plantas,4,Resedaceae,Reseda luteola,Terrestre,Exótica,Presente,Invasora,X,,,166800
6451INVAS,Plantas,4,Solanaceae,Solanum marginatum,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,
6452INVAS,Plantas,4,Urticaceae,Soleirolia soleirolii,Terrestre,Exótica,Presente,,,,,201334
6453INVAS,Plantas,4,Fabaceae,Mucuna pruriens utilis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,
6454INVAS,Plantas,4,Zygophyllaceae,Tribulus terrestris,Terrestre,Exótica,Presente,,,,,168125
6455INVAS,Plantas,4,Santalaceae,Arceuthobium minutissimum,Terrestre,Exótica,Ausente,,,,,201423
6456INVAS,Plantas,4,Santalaceae,Arceuthobium pusillum,Terrestre,Exótica,Ausente,,,,,201424
6458INVAS,Plantas,4,Asteraceae,Senecio madagascariensis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201379
6459INVAS,Otros invertebrados,12,Vesiculariidae,Zoobotryon verticillatum,Marino,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,48114
6460INVAS,Otros invertebrados,10,Serpulidae,Hydroides dirampha,Marino,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,49685
6461INVAS,Moluscos,13,Dreissenidae,Mytilopsis adamsi,Salobre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,54896
6462INVAS,Otros invertebrados,10,Nereididae,Alitta succinea,Marino,Exótica,Presente,,,,,48145
6463INVAS,Otros invertebrados,10,Spionidae,Polydora websteri,Marino,Exótica,Presente,,,,,47498
6464INVAS,Otros invertebrados,6,Halichondriidae,Halichondria panicea,Marino,Exótica,Presente,,,,,
6465INVAS,Otros invertebrados,6,Chalinidae,Haliclona turquoisia,Marino,Exótica,Presente,,,,,
6466INVAS,Otros invertebrados,6,Chalinidae,Haliclona tubifera,Marino,Exótica,Presente,,,,,
6467INVAS,Otros invertebrados,6,Coelosphaeridae,Lissodendoryx schmidti,Marino,Exótica,Presente,,,,,
6468INVAS,Otros invertebrados,6,Suberitidae,Suberites aurantiacus,Marino,Exótica,Presente,,,,,46054
6469INVAS,Otros invertebrados,15,Styelidae,Botrylloides violaceus,Marino,Exótica,Presente,,,,,55830
6470INVAS,Otros invertebrados,15,Didemnidae,Lissoclinum fragile,Marino,Exótica,Se desconoce,,,,,243579
6471INVAS,Otros invertebrados,15,Polyclinidae,Polyclinum constellatum,Marino,Criptogénica,Presente,Invasora,X,Lista oficial invasoras México,,55928
6472INVAS,Otros invertebrados,15,Styelidae,Styela canopus,Marino,Criptogénica,Presente,,,,,55836
6473INVAS,Insectos,12,Plataspidae,Megacopta cribraria,Terrestre,Exótica,Ausente,Invasora,,,,279427
6474INVAS,Insectos,12,Pentatomidae,Halyomorpha halys,Terrestre,Exótica,Ausente,Invasora,,Lista plagas bajo vigilancia 2025,,279421
6475INVAS,Plantas,4,Malvaceae,Abutilon theophrasti,Terrestre,Exótica,Presente,Invasora,X,,,199153
6476INVAS,Plantas,4,Asteraceae,Acanthospermum australe,Terrestre,Exótica,Presente,Invasora,X,,,201428
6477INVAS,Plantas,4,Poaceae,Aira elegantissima,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,201429
6478INVAS,Plantas,4,Poaceae,Alopecurus myosuroides,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201319
6479INVAS,Plantas,4,Onagraceae,Epilobium,Terrestre,Exótica,Se desconoce,,,,,139508
6480INVAS,Plantas,4,Euphorbiaceae,Euphorbia helioscopia,Terrestre,Exótica,Se desconoce,Invasora,X,,,
6481INVAS,Plantas,4,Rubiaceae,Galium spurium,Terrestre,Exótica,Se desconoce,Invasora,X,Lista oficial invasoras México,,229916
6482INVAS,Plantas,4,Geraniaceae,Geranium dissectum,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,201436
6483INVAS,Plantas,4,Poaceae,Holcus mollis,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,201433
6484INVAS,Reptiles,18,Agamidae,Agama agama,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37529
6485INVAS,Reptiles,18,Chamaeleonidae,Chamaeleo senegalensis,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37152
6486INVAS,Reptiles,18,Elapidae,Dendroaspis jamesoni,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37534
6487INVAS,Reptiles,18,Colubridae,Pantherophis guttatus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,229889
6488INVAS,Reptiles,18,Gekkonidae,Gekko gecko,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37538
6489INVAS,Reptiles,18,Pythonidae,Python regius,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37153
6490INVAS,Reptiles,18,Agamidae,Physignathus cocincinus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37542
6491INVAS,Reptiles,18,Pythonidae,Malayopython reticulatus,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37155
6492INVAS,Reptiles,18,Pythonidae,Python molurus,Terrestre,Exótica,Presente confinada,Invasora,X,,,37547
6493INVAS,Reptiles,18,Scincidae,Tiliqua scincoides,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37156
6494INVAS,Reptiles,18,Varanidae,Varanus niloticus,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37159
6495INVAS,Reptiles,18,Varanidae,Varanus salvator,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37552
6496INVAS,Reptiles,18,Anolidae,Anolis carolinensis,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,37520
6497INVAS,Reptiles,18,Boidae,Boa constrictor,Terrestre,Nativa,Presente,Invasora,,Lista oficial invasoras México,,26891
6498INVAS,Reptiles,18,Elapidae,Dendroaspis viridis,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37535
6499INVAS,Plantas,4,Pontederiaceae,Monochoria vaginalis,Dulceacuícola,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,201465
6500INVAS,Plantas,4,Poaceae,Nardus,Terrestre,Exótica,Se desconoce,,,,,
6501INVAS,Plantas,4,Onagraceae,Oenothera,Terrestre,Exótica,Se desconoce,,,,,139516
6502INVAS,Plantas,4,Oxalidaceae,Oxalis articulata,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,201378
6503INVAS,Plantas,4,Oxalidaceae,Oxalis perdicaria,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,201452
6504INVAS,Plantas,4,Rubiaceae,Richardia brasiliensis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,167276
6505INVAS,Plantas,4,Caryophyllaceae,Spergularia rubra,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,201458
6506INVAS,Plantas,4,Malvaceae,Sphaeralcea,Terrestre,Exótica,Presente,,,,,139373
6507INVAS,Peces,16,Pangasiidae,Pangasianodon gigas,Dulceacuícola,Exótica,Se desconoce,Invasora,,,,
6508INVAS,Reptiles,18,Varanidae,Varanus indicus,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37551
6509INVAS,Plantas,4,Plantaginaceae,Veronica arvensis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,153885
6510INVAS,Aves,19,Estrildidae,Amandava subflava,Terrestre,Exótica,Ausente,Invasora,,,,256978
6511INVAS,Aves,19,Psittaculidae,Psittacula alexandri,Terrestre,Exótica,Presente confinada,Invasora,X,,,252625
6512INVAS,Aves,19,Pycnonotidae,Pycnonotus cafer,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37553
6513INVAS,Aves,19,Psittaculidae,Psittacula eupatria,Terrestre,Exótica,Presente confinada,Invasora,X,,,252627
6514INVAS,Aves,19,Pycnonotidae,Pycnonotus jocosus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37554
6515INVAS,Aves,19,Psittacidae,Cyanoliseus patagonus,Terrestre,Exótica,Presente confinada,Invasora,X,,,37124
6516INVAS,Aves,19,Sturnidae,Pastor roseus,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,229905
6517INVAS,Aves,19,Sturnidae,Acridotheres cristatellus,Terrestre,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,229907
6518INVAS,Otros invertebrados,15,Didemnidae,Didemnum vexillum,Marino,Exótica,Se desconoce,,,,,
6519INVAS,Crustáceos,12,Portunidae,Charybdis japonica,Marino,Exótica,Ausente,,,,,
6521INVAS,Plantas,4,Onagraceae,Ludwigia hexapetala,Dulceacuícola,Exótica,Ausente,,,,,201441
6522INVAS,Plantas,4,Crassulaceae,Crassula helmsii,Dulceacuícola,Exótica,Se desconoce,,,,,
6532INVAS,Plantas,4,Hydrocharitaceae,Elodea canadensis,Dulceacuícola,Exótica,Presente,Invasora,X,,,157339
6533INVAS,Plantas,4,Poaceae,Festuca elmeri,Terrestre,Exótica,Presente,,,,,201351
6536INVAS,Peces,16,Cichlidae,Herichthys cyanoguttatus,Dulceacuícola,Nativa,Presente,Invasora,X,,,29332
6539INVAS,Plantas,4,Oleaceae,Ligustrum sinense,Terrestre,Exótica,Presente,,,,,166113
6542INVAS,Plantas,4,Solanaceae,Nicotiana glauca,Terrestre,Exótica,Presente,,,,,190642
6545INVAS,Peces,16,Pomacanthidae,Pomacanthus semicirculatus,Marino,Exótica,Presente,,,,,37137
6546INVAS,Plantas,4,Dennstaedtiaceae,Pteridium aquilinum,Terrestre,Criptogénica,Presente,,,,,151840
6547INVAS,Peces,16,Scorpaenidae,Pteropterus antennatus,Marino,Exótica,Ausente,,,,,290649
6552INVAS,Plantas,4,Bignoniaceae,Spathodea campanulata,Terrestre,Exótica,Presente,Invasora,,,,163250
6553INVAS,Insectos,12,Noctuidae,Spodoptera exigua,Terrestre,Exótica,Presente,,,,,122999
6554INVAS,Otros invertebrados,7,Stomolophidae,Stomolophus meleagris,Marino,Exótica,Presente,,,,,46384
6555INVAS,Plantas,4,Tamaricaceae,Tamarix chinensis,Terrestre,Exótica,Presente,Invasora,X,,,200403
6556INVAS,Otros invertebrados,7,Dendrophylliidae,Tubastraea coccinea,Marino,Criptogénica,Presente,,,,,46558
6557INVAS,Algas y protoctistas,3,Gracilariaceae,Gracilaria vermiculophylla,Marino,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,12947
6558INVAS,Algas y protoctistas,3,Caulerpaceae,Caulerpa verticillata,Marino,Exótica,Presente,Invasora,X,,,9432
6559INVAS,Otros invertebrados,10,Serpulidae,Ficopomatus uschakovi,Marino,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,48148
6560INVAS,Peces,16,Cichlidae,Andinoacara rivulatus,Dulceacuícola,Exótica,Presente,,,,,37131
